SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
Cosmos 1758;4.3;06:10:55;37;NNE;06:10:55;37;NNE;06:13:14;10;NNE;16791;1 16791U 86046A   26027.47468266  .00010330  00000-0  41062-3 0  9991;2 16791  82.4595 185.0773 0015263 116.1690 244.1120 15.25056771159784
Cosmos 1709 Rocket;4.1;06:11:11;53;WNW;06:11:32;53;WNW;06:17:41;10;NNE;16369;1 16369U 85116B   26027.84939826  .00000058  00000-0  42895-4 0  9997;2 16369  82.9389 167.7387 0035869 354.2827 158.1952 13.77174567 14719
STARLINK-36159;3.6;06:11:22;36;NE;06:11:22;36;NE;06:13:41;10;ENE;67079;1 67079U 25298E   26027.67675693  .00047388  00000-0  10751-2 0  9997;2 67079  69.9984 123.5037 0006434 284.3763  75.6704 15.42802565  6932
PAYLOAD A;4.2;06:12:03;10;NNE;06:16:55;67;ESE;06:19:49;25;S;27840;1 27840U 03031A   26027.83728740  .00000290  00000-0  10175-3 0  9992;2 27840  98.6143   6.7166 0097744  40.9010 319.9458 14.39781399185800
Meteor 2-5 Rocket;3.7;06:12:16;10;NNW;06:18:10;71;WSW;06:24:05;10;S;11608;1 11608U 79095B   26027.75468859  .00000195  00000-0  10952-3 0  9990;2 11608  81.2108  36.8293 0053890 322.3904  37.3500 14.06541706372078
Cosmos 1809 Rocket;4.4;06:12:49;10;NNW;06:19:04;85;ENE;06:25:15;10;SSE;17242;1 17242U 86101B   26027.55185396  .00000047  00000-0  29798-4 0  9991;2 17242  82.5283  42.0364 0014014 230.5962 245.5759 13.83388792974450
SL-08 RB Rocket;3.7;06:14:27;10;NNE;06:19:01;82;ESE;06:19:50;60;S;26387;1 26387U 00033D   26027.85017373  .00002254  00000-0  35162-3 0  9996;2 26387  97.8228   4.5193 0024228 354.2901   5.8028 14.73661962627720
STARLINK-35898;2.9;06:15:31;64;SE;06:15:31;64;SE;06:19:09;10;SE;66826;1 66826U 25280F   26027.52350482  .00000603  00000-0  58316-4 0  9997;2 66826  70.0008  78.0892 0003120 266.1495  93.9307 14.98326535  9914
Helios 1A Rocket;4.2;06:15:37;10;SE;06:17:15;27;SE;06:17:15;27;SE;23608;1 23608U 95033D   26027.75071061  .00046227  00000-0  10150-2 0  9993;2 23608  98.2894 226.1935 0007202 176.5039 183.6258 15.43876116660468
STARLINK-35769;2.9;06:15:45;64;SE;06:15:45;64;SE;06:19:25;10;SE;66842;1 66842U 25280X   26027.83335647 -.00025949  00000-0 -21744-2 0  9990;2 66842  70.0001  77.3056 0003428 269.4256 320.5950 14.98339730  5584
STARLINK-34457;3.8;06:16:13;70;NNE;06:16:13;70;NNE;06:20:05;10;ENE;64368;1 64368U 25126AA  26027.52839376  .00047876  00000-0  39857-2 0  9999;2 64368  70.0061 138.3449 0001806 282.8280  77.2677 14.98400690 34510
STARLINK-34407;3.8;06:16:16;70;NNE;06:16:16;70;NNE;06:20:09;10;ENE;64347;1 64347U 25126D   26027.72866945 -.00021451  00000-0 -17931-2 0  9992;2 64347  70.0002 137.8383 0003317 287.4581  72.6215 14.98380370 34549
CZ-2D R/B;2.5;06:17:38;10;NNE;06:22:51;46;NW;06:22:57;46;NW;37932;1 37932U 11068C   26027.76891253  .00000304  00000-0  15450-3 0  9993;2 37932  98.8720 342.0666 0035791 304.6296  71.7037 14.22973143736515
ARGOS;3.0;06:17:53;10;NNE;06:23:17;82;WNW;06:24:52;48;SW;25634;1 25634U 99008A   26027.62317185  .00000165  00000-0  97330-4 0  9994;2 25634  98.4942 359.1416 0011299  87.7910 272.4561 14.19957371394359
Cosmos 2344;3.8;06:19:00;43;WSW;06:21:06;55;SSW;06:29:48;10;SE;24827;1 24827U 97028A   26027.64235860  .00000019  00000-0  71070-3 0  9998;2 24827  63.3056  81.6402 1088545  67.9149  93.0537 11.07974489158984
STARLINK-36227;3.4;06:19:32;39;NE;06:19:32;39;NE;06:22:03;10;ENE;67095;1 67095U 25298W   26027.55267831  .00061738  00000-0  14038-2 0  9990;2 67095  69.9986 123.4572 0003495 278.8801  81.1985 15.42670815  6923
STARLINK-35840;2.8;06:20:47;67;SSE;06:20:47;67;SSE;06:24:31;10;SE;66834;1 66834U 25280P   26027.52760813  .00004061  00000-0  34073-3 0  9994;2 66834  70.0025  78.1024 0002249 287.2260  72.8653 14.99144138  9913
STARLINK-36068;2.8;06:21:16;67;SSE;06:21:16;67;SSE;06:24:59;10;SE;66845;1 66845U 25280AA  26027.79477006  .00223740  00000-0  17936-1 0  9998;2 66845  70.0045  77.4316 0006191   8.0914 352.0344 14.98819229  9951
Cosmos 1570 Rocket;4.4;06:21:25;35;NNW;06:23:30;60;NNE;06:28:41;10;ESE;15032;1 15032U 84056B   26027.56353010  .00000324  00000-0  11999-3 0  9995;2 15032  74.0685  80.9646 0016637 174.0031 186.1325 14.36085917178001
STARLINK-35788;2.8;06:21:32;67;SSE;06:21:32;67;SSE;06:25:17;10;SE;66831;1 66831U 25280L   26027.66670139 -.00058212  00000-0 -48819-2 0  9998;2 66831  69.9999  77.7537 0003787 230.3464 158.9407 14.98560629  5885
Cosmos 1745 Rocket;4.3;06:21:52;42;WNW;06:22:06;43;NW;06:27:59;10;NNE;16728;1 16728U 86037B   26027.85669362  .00000089  00000-0  74467-4 0  9999;2 16728  82.9572 163.5897 0031345  39.5641 114.6267 13.77065055993302
STARLINK-34444;3.7;06:22:16;72;N;06:22:16;72;N;06:26:19;10;ENE;64369;1 64369U 25126AB  26027.53257758 -.00062936  00000-0 -52979-2 0  9995;2 64369  69.9993 138.3585 0004666 292.9124  67.1542 14.98442384 34514
STARLINK-34385;3.7;06:22:17;72;N;06:22:17;72;N;06:26:19;10;ENE;64352;1 64352U 25126J   26027.73284954  .00011819  00000-0  99628-3 0  9992;2 64352  70.0019 137.8583 0002816 273.9989  86.0848 14.98345755 34549
DMSP B5D1-3;4.4;06:23:35;10;SSE;06:28:39;87;ENE;06:33:46;10;NNW;10820;1 10820U 78042A   26027.50502236  .00000899  00000-0  31183-3 0  9997;2 10820  98.4523 224.6202 0010155  52.2432 307.9673 14.37938259492799
Exosat Rocket;4.5;06:23:45;23;NW;06:29:39;82;NE;06:35:57;10;ESE;14096;1 14096U 83051B   26027.58418412  .00000559  00000-0  96583-3 0  9990;2 14096  72.3002  79.7274 1093443 170.6327 191.7065 12.09980047884203
STARLINK-5604;3.6;06:24:25;86;ESE;06:24:25;86;ESE;06:28:38;10;ENE;55420;1 55420U 23014AF  26027.73504160  .00000794  00000-0  74305-4 0  9992;2 55420  70.0012 147.7422 0003040 273.1861  86.8950 14.98328889166414
STARLINK-36060;3.3;06:25:15;42;NE;06:25:15;42;NE;06:27:53;10;ENE;67090;1 67090U 25298R   26027.68632903  .00058809  00000-0  13378-2 0  9996;2 67090  70.0007 123.1253 0002257 262.3016  97.7910 15.42677066  6947
STARLINK-35076;4.5;06:25:19;10;ESE;06:28:46;29;NE;06:32:00;11;N;65457;1 65457U 25194Z   26027.54243522  .00000433  00000-0  34224-4 0  9991;2 65457  97.6031 243.7972 0001963  96.0298 264.1152 15.05650338 23453
COSMO-SKYMED 1;3.6;06:26:26;10;SSE;06:28:43;32;S;06:28:43;32;S;31598;1 31598U 07023A   26027.80699972  .00006622  00000-0  59249-3 0  9993;2 31598  97.8855 218.5229 0001508  87.4621 272.6772 14.96191544  8792
STARLINK-35957;2.7;06:27:30;69;S;06:27:30;69;S;06:31:24;10;SE;66823;1 66823U 25280C   26027.53184820  .00005768  00000-0  49050-3 0  9997;2 66823  70.0002  78.1181 0003025 269.0955  90.9857 14.98352170  9915
STARLINK-35886;2.7;06:27:47;69;S;06:27:47;69;S;06:31:41;10;SE;66838;1 66838U 25280T   26027.53204347  .00055484  00000-0  46250-2 0  9998;2 66838  70.0023  78.1158 0002392 318.5745  41.5232 14.98298304  9918
STARLINK-36240;3.2;06:28:04;43;NE;06:28:04;43;NE;06:30:49;10;ENE;67076;1 67076U 25298B   26027.42894488  .00040104  00000-0  91400-3 0  9992;2 67076  69.9964 123.8339 0007834 305.8087  54.2366 15.42699670  6903
STARLINK-34397;3.7;06:28:18;72;NNW;06:28:18;72;NNW;06:32:28;10;ENE;64356;1 64356U 25126N   26027.53674384  .00010361  00000-0  87456-3 0  9991;2 64356  70.0005 138.3742 0003357 277.6659  82.4119 14.98342217 34515
ALOS;3.2;06:28:23;10;NNE;06:31:42;33;NNW;06:31:42;33;NNW;28931;1 28931U 06002A   26027.85909314  .00002586  00000-0  44275-3 0  9993;2 28931  98.1150 344.0423 0002158  77.7304 282.4144 14.69664864 67487
Cosmos 921 Rocket;3.0;06:28:59;66;N;06:28:59;66;N;06:32:48;10;NE;10096;1 10096U 77055B   26027.80323058  .00001355  00000-0  13385-3 0  9993;2 10096  75.8334 163.4058 0040225 101.7079 258.8632 14.91941210630479
STARLINK-35065;4.4;06:29:14;10;ESE;06:32:44;30;NE;06:36:02;11;N;65441;1 65441U 25194H   26027.54521945 -.00000407  00000-0 -24024-4 0  9992;2 65441  97.6038 243.7945 0001561  51.1102 309.0264 15.05628295 23453
Lacrosse 4 Rocket;1.8;06:30:07;48;SSE;06:30:23;50;SE;06:34:11;10;ENE;26474;1 26474U 00047B   26027.74413765  .00006287  00000-0  39639-3 0  9994;2 26474  67.9889 155.6147 0036760  86.6091 273.9262 15.09202990386738
STARLINK-36193;3.1;06:30:29;44;NNE;06:30:29;44;NNE;06:33:14;10;ENE;67099;1 67099U 25298AA  26027.30105859  .00088468  00000-0  19948-2 0  9992;2 67099  69.9980 124.6001 0003031 259.1922 100.8919 15.42798087  6875
STARLINK-36097;3.1;06:30:56;44;NNE;06:30:56;44;NNE;06:33:43;10;ENE;67091;1 67091U 25298S   26027.69028758  .00089206  00000-0  20182-2 0  9991;2 67091  69.9982 123.1384 0003006 282.5187  77.5658 15.42694245  6941
Cosmos 2084;3.9;06:31:31;47;S;06:31:31;47;S;06:35:18;10;ESE;20663;1 20663U 90055A   26027.67407211  .00004564  00000-0  32881-3 0  9995;2 20663  62.7904 115.4402 0023715 181.7707 178.3314 15.05374795930143
STARLINK-34728;4.3;06:33:05;10;ESE;06:36:37;31;NE;06:39:59;11;N;65455;1 65455U 25194X   26027.54798193  .00007971  00000-0  55596-3 0  9996;2 65455  97.6027 243.7911 0002552  47.6688 312.4754 15.05653910 23453
STARLINK-36230;3.0;06:33:46;45;NNE;06:33:46;45;NNE;06:36:37;10;ENE;67075;1 67075U 25298A   26027.69228009  .00148796  00000-0  33366-2 0  9992;2 67075  70.0004 123.1494 0001751 232.7991 127.3031 15.42711225  6945
STARLINK-34274;3.7;06:34:20;70;NNW;06:34:24;70;NNW;06:38:39;10;ENE;64348;1 64348U 25126E   26027.54091856 -.00005617  00000-0 -46353-3 0  9991;2 64348  70.0052 138.3949 0001610 250.9164 109.1821 14.98319411 34519
STARLINK-34454;3.7;06:34:33;70;NNW;06:34:39;70;NNW;06:38:54;10;ENE;64357;1 64357U 25126P   26027.83335647 -.00009156  00000-0 -76037-3 0  9996;2 64357  70.0006 137.6511 0003020 275.0869 221.0593 14.98340195  5805
FengYun 1-2 T;4.5;06:34:41;10;NNE;06:40:16;70;ESE;06:45:46;10;SSW;20855;1 20855U 90081T   26027.50901257  .00000014  00000-0  32710-4 0  9996;2 20855  98.8157  11.8135 0024041 170.6808 300.7541 14.09151964819491
ADEOS II;2.4;06:35:23;10;NNE;06:40:20;43;NW;06:40:37;43;WNW;27597;1 27597U 02056A   26027.78045031  .00000592  00000-0  25074-3 0  9995;2 27597  98.7700 345.9948 0002020 100.5485 259.5924 14.29250932204450
Cosmos 2123 Rocket;4.4;06:35:44;10;NNW;06:42:03;65;ENE;06:48:18;10;SE;21090;1 21090U 91007B   26027.75872274  .00000167  00000-0  15452-3 0  9992;2 21090  82.9177  54.9161 0019393 236.4747 123.4557 13.76660248756583
Cosmos 2227;4.5;06:36:10;42;NW;06:37:51;58;N;06:43:25;10;E;22284;1 22284U 92093A   26027.70520075  .00000401  00000-0  23701-3 0  9995;2 22284  70.9796 117.8477 0016685  95.5779 264.7246 14.13759465706976
Envisat;3.7;06:36:36;10;NNE;06:41:07;36;NW;06:41:07;36;NW;27386;1 27386U 02009A   26027.85799276  .00000254  00000-0  96145-4 0  9997;2 27386  98.3662 342.4453 0001232  91.8071 285.2210 14.39020514253303
STARLINK-35792;3.0;06:36:38;46;NNE;06:36:38;46;NNE;06:39:34;10;ENE;67092;1 67092U 25298T   26027.43488792  .00063597  00000-0  14452-2 0  9990;2 67092  70.0007 123.8528 0002787 288.6419  71.4461 15.42681531  6905
Cosmos 2219;3.5;06:36:42;38;NW;06:38:52;63;NNE;06:44:35;10;E;22219;1 22219U 92076A   26027.63411769 -.00000208  00000-0 -84445-4 0  9995;2 22219  71.0607 103.8986 0020768 264.0753  95.8002 14.14080207712577
STARLINK-35142;4.3;06:36:56;10;ESE;06:40:31;33;NE;06:43:57;11;NNW;65434;1 65434U 25194A   26027.48428849  .00014813  00000-0  10283-2 0  9990;2 65434  97.6021 243.7036 0001858  90.4019 269.7421 15.05662275 23442
H-2A R/B;3.7;06:37:19;10;NNE;06:41:12;62;ESE;06:43:29;23;S;39771;1 39771U 14029F   26027.48145286  .00009920  00000-0  56742-3 0  9995;2 39771  98.1903  13.0629 0007107 265.4224  94.6193 15.12874995637582
Okean 3 Rocket;4.2;06:37:33;41;NNW;06:37:33;41;NNW;06:41:07;10;NNE;21398;1 21398U 91039B   26027.80545522  .00000828  00000-0  10169-3 0  9991;2 21398  82.5232 174.6523 0019425 302.8747  57.0597 14.81797645848349
STARLINK-35043;4.3;06:37:52;10;ESE;06:41:29;32;NE;06:45:08;10;NNW;65436;1 65436U 25194C   26027.54857462  .00007445  00000-0  59578-3 0  9990;2 65436  97.6047 244.9259 0003721  10.4166 349.7134 15.00462139 23529
Meteor 2-10 Rocket;3.6;06:38:15;42;SW;06:40:06;71;WNW;06:45:48;10;NNE;14453;1 14453U 83109B   26027.78612784  .00000239  00000-0  91154-4 0  9996;2 14453  81.1662 179.6991 0103134 318.2376  41.0963 14.25424728195543
STARLINK-35842;2.9;06:38:25;47;NNE;06:38:25;47;NNE;06:41:23;10;ENE;67087;1 67087U 25298N   26027.69551350  .00089226  00000-0  20174-2 0  9998;2 67087  69.9986 123.5713 0003354 277.9750  82.1051 15.42711714  6939
STARLINK-36084;2.7;06:39:32;67;SSW;06:39:32;67;SSW;06:43:39;10;SE;66829;1 66829U 25280J   26027.54020938  .00008275  00000-0  69994-3 0  9998;2 66829  70.0005  78.1471 0003456 275.3732  84.7033 14.98359577  9912
STARLINK-36236;2.9;06:39:45;47;NNE;06:39:45;47;NNE;06:42:46;10;ENE;67078;1 67078U 25298D   26027.69641376  .00068975  00000-0  15649-2 0  9995;2 67078  70.0006 123.1636 0003231 272.1096  87.9715 15.42702563  6942
STARLINK-35997;2.7;06:39:47;67;SSW;06:39:47;67;SSW;06:43:55;10;SE;66843;1 66843U 25280Y   26027.54038075  .00063240  00000-0  52640-2 0  9997;2 66843  70.0004  78.1447 0002965 277.1394  82.9428 14.98301542  9915
STARLINK-5275;4.5;06:39:58;33;S;06:41:27;49;SE;06:45:33;10;ENE;55398;1 55398U 23014H   26027.48074774 -.00000491  00000-0 -33358-4 0  9990;2 55398  69.9999 168.3192 0002980 268.1969  91.8849 14.98341262165880
STARLINK-34479;3.7;06:40:19;66;NW;06:40:33;68;NNW;06:44:47;10;ENE;64365;1 64365U 25126X   26027.47832984  .00005224  00000-0  44524-3 0  9997;2 64365  70.0008 138.5701 0002861 255.9917 104.0924 14.98336802 34507
STARLINK-35059;4.3;06:40:42;10;ESE;06:44:22;34;NE;06:48:03;10;NNW;65454;1 65454U 25194W   26027.48392246  .00009556  00000-0  76322-3 0  9998;2 65454  97.6047 244.6898 0003383   9.7653 350.3636 15.00460953 23506
MOS 1-B Rocket;4.0;06:40:50;10;NNE;06:46:33;52;NW;06:47:57;42;W;20491;1 20491U 90013D   26027.80608980  .00000501  00000-0  99377-3 0  9999;2 20491  99.0471 350.3046 0468437 126.8129 237.6914 13.03731892710737
STARLINK-34970;4.2;06:40:53;10;ESE;06:44:29;34;NE;06:47:59;11;NNW;65450;1 65450U 25194S   26027.48707628  .00016493  00000-0  11449-2 0  9994;2 65450  97.6037 243.7161 0001479 104.1465 255.9926 15.05638531 23448
Cosmos 2292 Rocket;3.9;06:40:54;35;NNE;06:41:42;44;ENE;06:45:00;10;SE;23279;1 23279U 94061B   26027.50123676  .00011045  00000-0  55930-3 0  9996;2 23279  82.9574  54.9919 0605778  85.7541 281.2591 14.26923583565524
STARLINK-35838;2.6;06:42:02;65;SW;06:42:02;65;SW;06:46:10;10;SE;66836;1 66836U 25280R   26027.54235388  .00003785  00000-0  31825-3 0  9996;2 66836  70.0010  78.1537 0002976 269.2701  90.8117 14.99129400  9915
STARLINK-36200;2.8;06:42:36;48;NNE;06:42:36;48;NNE;06:45:40;10;ENE;67101;1 67101U 25298AC  26027.69839548  .00095584  00000-0  21593-2 0  9993;2 67101  69.9994 123.1693 0003246 281.3692  78.7125 15.42710484  6949
Cosmos 2278 Rocket;2.1;06:43:02;40;SW;06:45:10;88;SE;06:50:54;10;NE;23088;1 23088U 94023B   26027.78421654 -.00000158  00000-0 -56856-4 0  9993;2 23088  71.0003 156.7923 0004242 322.8063  37.2765 14.15006410640308
Cosmos 1953;2.8;06:43:36;10;S;06:47:13;54;E;06:50:52;10;NNE;19210;1 19210U 88050A   26027.50235889  .00012143  00000-0  44747-3 0  9991;2 19210  82.5074 199.6379 0010320 270.0149  89.9907 15.27643551 31492
STARLINK-35068;4.1;06:44:44;10;ESE;06:48:23;36;NE;06:51:57;11;NNW;65438;1 65438U 25194E   26027.55628961  .00008872  00000-0  61822-3 0  9993;2 65438  97.6023 243.7790 0001531  83.8595 276.2806 15.05653952 23451
STARLINK-35858;2.7;06:45:29;63;SW;06:45:32;63;SW;06:49:45;10;SE;66833;1 66833U 25280N   26027.54439575 -.00217142  00000-0 -18614-1 0  9992;2 66833  70.0005  78.1624 0003337 281.2112  78.8672 14.98628492  9911
STARLINK-36243;2.8;06:45:43;49;NNE;06:45:43;49;NNE;06:48:52;10;ENE;67077;1 67077U 25298C   26027.70055784  .00087642  00000-0  19835-2 0  9991;2 67077  70.0015 123.1790 0001915 278.3353  81.7612 15.42693006  6942
STARLINK-5597;4.4;06:45:59;33;SSW;06:47:35;52;SE;06:51:42;10;ENE;55403;1 55403U 23014N   26027.81871982  .00001537  00000-0  13654-3 0  9996;2 55403  70.0002 167.4929 0003226 274.3966  85.6825 14.98337172165939
STARLINK-11211 [DTC];4.4;06:46:03;10;S;06:51:19;56;WSW;06:56:36;10;NNW;60252;1 60252U 87053K   26027.51296971  .00003285  00000-0  14340-2 0  9997;2 60252  98.7246 218.4873 0019856 180.0436 180.0744 14.24451965 79109
Cosmos 1633 Rocket;3.1;06:46:12;15;S;06:49:48;76;ESE;06:54:08;10;NNE;15593;1 15593U 85020B   26027.48038148  .00000964  00000-0  10548-3 0  9991;2 15593  82.5363 195.6641 0012542  79.4813 280.7817 14.86763859190088
STARLINK-34408;3.7;06:46:20;62;NW;06:46:43;66;NNW;06:50:57;10;ENE;64363;1 64363U 25126V   26027.74951642  .00008410  00000-0  71154-3 0  9997;2 64363  70.0010 137.5128 0003246 271.2841  88.7946 14.98342786 34550
Cosmos 1269 Rocket;3.9;06:46:57;40;SW;06:48:55;85;NW;06:54:15;10;NE;12443;1 12443U 81041B   26027.79575457  .00000486  00000-0  17634-3 0  9996;2 12443  74.0538 166.3945 0004820 220.9929 139.0862 14.36010384339097
Cosmos 2297 Rocket;2.1;06:47:21;39;WNW;06:49:35;78;SW;06:55:15;10;SE;23405;1 23405U 94077B   26027.56981135 -.00000171  00000-0 -62682-4 0  9995;2 23405  70.9825  79.0000 0004781 249.1559 110.9052 14.15558539610414
STARLINK-34988;4.2;06:47:24;10;ESE;06:51:06;35;NE;06:54:49;10;NNW;65453;1 65453U 25194V   26027.48912800  .00006761  00000-0  53024-3 0  9990;2 65453  97.6045 245.1574 0001422  80.9180 279.2206 15.01271034 23534
Cosmos 2154 Rocket;3.9;06:47:49;22;SW;06:52:04;69;WNW;06:58:18;10;NNE;21667;1 21667U 91059B   26027.49451578  .00000211  00000-0  20384-3 0  9990;2 21667  82.9066 185.8942 0021784 121.4906 298.1634 13.75273874727845
STARLINK-35763;2.7;06:48:34;50;N;06:48:34;50;N;06:51:48;10;ENE;67089;1 67089U 25298Q   26027.70253684  .00078728  00000-0  17839-2 0  9990;2 67089  69.9983 123.1833 0003034 283.8951  76.1893 15.42695555  6943
STARLINK-35009;4.0;06:48:39;10;ESE;06:52:20;37;NE;06:55:57;10;NNW;65449;1 65449U 25194R   26027.55906654  .00006467  00000-0  45192-3 0  9993;2 65449  97.6023 243.9294 0001723  84.0159 276.1264 15.05656378 23469
Cosmos 2218 Rocket;4.4;06:49:17;10;S;06:55:37;67;E;07:02:00;10;NNE;22208;1 22208U 92073B   26027.49622969  .00000128  00000-0  11730-3 0  9995;2 22208  82.9169 203.2497 0033107 262.0293 151.3563 13.75426298668186
Cosmos 614 Rocket;4.4;06:50:55;40;NW;06:51:55;45;NNW;06:56:50;10;NE;6966;1  6966U 73098B   26027.73057608  .00000627  00000-0  18760-3 0  9997;2  6966  74.0557 142.5303 0020042  41.2729 318.9939 14.44792308739179
STARLINK-36158;2.7;06:51:25;50;N;06:51:25;50;N;06:54:44;10;ENE;67080;1 67080U 25298F   26027.70451714  .00071347  00000-0  16177-2 0  9999;2 67080  70.0004 123.1926 0004318 294.8032  65.2701 15.42705938  6946
STARLINK-35717;2.7;06:51:27;59;SW;06:51:37;60;SW;06:55:47;10;SE;66839;1 66839U 25280U   26027.48178188 -.00011135  00000-0 -92373-3 0  9991;2 66839  69.9998  78.3418 0004440 299.3488  60.7228 14.98456499  9902
STARLINK-35958;2.7;06:51:29;59;SW;06:51:39;60;SW;06:55:48;10;SE;66822;1 66822U 25280B   26027.48181352  .00065072  00000-0  53938-2 0  9990;2 66822  70.0042  78.3473 0007826 211.0516 149.0182 14.98434648  9904
Cosmos 1727 Rocket;3.9;06:51:52;10;NNW;06:58:05;82;WSW;07:04:17;10;S;16511;1 16511U 86008B   26027.50072276  .00000031  00000-0  16144-4 0  9996;2 16511  82.9410  46.3601 0025209 130.7447 339.8517 13.75985963  8644
STARLINK-5632;4.3;06:52:00;32;SSW;06:53:42;55;SE;06:57:52;10;ENE;55400;1 55400U 23014K   26027.48909455  .00000720  00000-0  68129-4 0  9994;2 55400  70.0008 168.3443 0003634 282.5039  77.5713 14.98323167165887
STARLINK-34484;3.7;06:52:21;57;NW;06:52:54;64;NNW;06:57:07;10;ENE;64366;1 64366U 25126Y   26027.48665432  .00007293  00000-0  61834-3 0  9992;2 64366  70.0022 138.1994 0002859 259.1527 100.9311 14.98329880 35722
STARLINK-35005;3.9;06:52:33;10;ESE;06:56:16;39;NE;06:59:57;10;NNW;65456;1 65456U 25194Y   26027.49537787  .00004242  00000-0  29800-3 0  9998;2 65456  97.6023 243.8595 0002351  83.8428 276.3066 15.05650894 23452
STARLINK-34436;3.7;06:52:35;57;NW;06:53:08;64;NNW;06:57:22;10;ENE;64358;1 64358U 25126Q   26027.75385775  .00009950  00000-0  84025-3 0  9991;2 64358  70.0018 137.5264 0003298 275.3068  84.7714 14.98342801 34553
In-Cosmos 22 Rocket;4.1;06:52:49;10;NNW;06:58:27;86;WSW;07:04:12;10;SSE;12646;1 12646U 81075B   26027.45548436  .00000168  00000-0  76805-4 0  9991;2 12646  81.2240  52.5896 0067030   3.9026 106.3993 14.16402356296784
STARLINK-36202;2.6;06:54:16;50;N;06:54:16;50;N;06:57:39;10;ENE;67094;1 67094U 25298V   26027.51197458  .00072940  00000-0  16553-2 0  9993;2 67094  69.9990 123.7234 0002811 261.3955  98.6909 15.42677427  6917
Cosmos 2242 Rocket;3.8;06:54:42;10;NNW;06:59:06;68;ENE;07:03:29;10;SSE;22627;1 22627U 93024B   26027.81272928  .00000588  00000-0  74221-4 0  9994;2 22627  82.5189  55.8655 0024115 113.7494 246.6252 14.80050577767116
Cosmos 407 Rocket;3.6;06:55:30;23;SSW;06:58:49;78;SE;07:04:08;10;NE;5175;1 05175U 71035B   26027.52636617  .00000587  00000-0  19599-3 0  9993;2 05175  74.0476 175.9881 0030156 323.1426  36.7656 14.39448960867027
STARLINK-35050;3.8;06:56:26;10;SE;07:00:11;41;NE;07:03:56;10;NNW;65440;1 65440U 25194G   26027.56460522  .00010899  00000-0  75819-3 0  9997;2 65440  97.6016 243.9221 0002475  82.2373 277.9134 15.05658192 23466
STARLINK-35864;2.6;06:57:14;50;N;06:57:17;50;N;07:00:41;10;ENE;67081;1 67081U 25298G   26027.38444708  .00079209  00000-0  17879-2 0  9994;2 67081  69.9979 124.0814 0003236 273.5015  86.5797 15.42808438  6898
STARLINK-35890;2.8;06:57:33;55;WSW;06:57:51;56;SW;07:01:59;10;SE;66835;1 66835U 25280Q   26027.55273259  .00008925  00000-0  75423-3 0  9998;2 66835  70.0006  78.1901 0003475 272.2116  87.8645 14.98360841  9910
Meteor 1-22 Rocket;4.3;06:57:54;10;SSW;07:03:44;82;ESE;07:09:22;10;NNE;8294;1 08294U 75087B   26027.51191497  .00000231  00000-0  12003-3 0  9999;2 08294  81.2078 195.1536 0102427 161.6107 198.8812 14.09076253587586
STARLINK-5623;4.2;06:58:01;31;SSW;06:59:50;59;SE;07:04:01;10;ENE;55405;1 55405U 23014Q   26027.49327160  .00000677  00000-0  64524-4 0  9993;2 55405  70.0005 168.3654 0002168 261.8390  98.2523 14.98334670165884
STARLINK-35390;4.5;06:58:05;10;ESE;07:01:30;28;NE;07:04:57;10;NNW;65796;1 65796U 25218F   26027.49872234  .00011690  00000-0  81231-3 0  9992;2 65796  97.6039 252.3850 0002005  68.3688 291.7752 15.05683643 18777
STARLINK-34483;3.8;06:58:36;53;WNW;06:59:18;63;NNW;07:03:32;10;ENE;64367;1 64367U 25126Z   26027.83335647 -.00014179  00000-0 -11827-2 0  9993;2 64367  70.0004 137.3473 0003257 274.3065 131.9478 14.98338211  5762
Cosmos 1461;3.7;06:58:51;30;SSW;07:00:07;40;SSE;07:03:46;10;E;14064;1 14064U 83044A   26027.77356144  .00036514  00000-0  10862-2 0  9996;2 14064  64.9882 155.0582 0059383 240.6889 118.8305 15.32789951195578
STARLINK-35784;2.6;07:00:14;50;N;07:00:22;50;N;07:03:46;10;ENE;67093;1 67093U 25298U   26027.71064104  .00078362  00000-0  17750-2 0  9999;2 67093  69.9997 123.2130 0002313 265.9293  94.1624 15.42709255  6948
STARLINK-34920;3.7;07:00:23;10;SE;07:04:09;43;ENE;07:07:56;10;NNW;65447;1 65447U 25194P   26027.83322285  .00005528  00000-0  38719-3 0  9998;2 65447  97.6016 244.1799 0002271  80.0819 280.0664 15.05632332 23507
STARLINK-5224;3.6;07:00:30;56;W;07:01:19;75;NNW;07:05:34;10;ENE;55397;1 55397U 23014G   26027.49305925 -.00000473  00000-0 -31841-4 0  9990;2 55397  70.0006 148.4812 0003088 270.4133  89.6672 14.98321773166377
H-2A R/B;2.7;07:00:35;10;NNE;07:05:36;39;NW;07:06:42;35;WNW;27601;1 27601U 02056E   26027.80387993  .00000641  00000-0  23958-3 0  9994;2 27601  98.3130 349.7449 0069083 283.8067  96.6746 14.33728139208258
USA 32;3.9;07:01:17;12;SSW;07:06:12;66;WNW;07:11:27;10;NNE;19460;1 19460U 88078A   26027.52901057  .00000355  00000-0  11910-3 0  9995;2 19460  84.9868 194.8133 0003023 163.8416 196.2875 14.34396597 89029
